"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.168894735E1,1.076770201E-1,9.571290761E-2,8.855836868E0,8.857008634E0
3.169135433E1,9.332008660E-2,6.699903309E-2,8.863015175E0,8.863759671E0
3.169376131E1,9.332008660E-2,5.742774159E-2,8.908478737E0,8.909152597E0
3.169616834E1,9.810572863E-2,5.742774159E-2,8.963513374E0,8.964234194E0
3.169857532E1,1.052841991E-1,6.221338734E-2,8.939585686E0,8.940422110E0
3.170098229E1,8.853443712E-2,8.853443712E-2,8.834300995E0,8.835188213E0
3.170338933E1,8.614161611E-2,6.939185411E-2,8.793622971E0,8.794318652E0
3.170579631E1,8.853443712E-2,6.221338734E-2,8.855836868E0,8.856497925E0
3.170820328E1,8.614161611E-2,5.264209956E-2,8.920442581E0,8.921013811E0
3.171061026E1,1.052841991E-1,5.982056633E-2,8.973084450E0,8.973901482E0
3.171301729E1,9.092725813E-2,6.221338734E-2,8.953942299E0,8.954620090E0
3.171542427E1,1.028913707E-1,6.699903309E-2,8.894122124E0,8.894969582E0
3.171783130E1,1.148554832E-1,6.221338734E-2,8.908478737E0,8.909436329E0
3.172023828E1,9.332008660E-2,4.067798331E-2,8.975478172E0,8.976055468E0
3.172264526E1,1.148554832E-1,4.067798331E-2,8.982656479E0,8.983482838E0
3.172505224E1,9.571290761E-2,5.024927482E-2,8.879764557E0,8.880422543E0
3.172745927E1,1.028913707E-1,6.939185411E-2,8.798408508E0,8.799283729E0
3.172986625E1,1.052841991E-1,6.939185411E-2,8.834300995E0,8.835200850E0
3.173227323E1,9.092725813E-2,3.349951655E-2,8.915657043E0,8.916183629E0
3.173468026E1,9.332008660E-2,5.264209956E-2,8.946763992E0,8.947405533E0
3.173708724E1,6.699903309E-2,4.785645381E-2,8.863015175E0,8.863397605E0
3.173949422E1,9.332008660E-2,5.742774159E-2,8.791230202E0,8.791913048E0
3.174190125E1,1.028913707E-1,5.024927482E-2,8.824729919E0,8.825472779E0
3.174430823E1,9.332008660E-2,5.742774159E-2,8.925228119E0,8.925900714E0
3.174671521E1,9.810572863E-2,4.546362907E-2,9.023334503E0,9.023982338E0
3.174912224E1,8.853443712E-2,3.349951655E-2,9.013762474E0,9.014259509E0
3.175152922E1,1.004985496E-1,5.742774159E-2,8.915657043E0,8.916408381E0
3.175393620E1,1.028913707E-1,5.503492057E-2,8.886942863E0,8.887708869E0
3.175634323E1,8.135596663E-2,4.067798331E-2,8.953942299E0,8.954404290E0
3.175875021E1,8.614161611E-2,7.178467698E-3,9.025727272E0,9.026141185E0
3.176115719E1,8.374879509E-2,1.435693540E-2,8.961120605E0,8.961523447E0
3.176356422E1,7.896314561E-2,1.435693540E-2,8.846264839E0,8.846628901E0
3.176597120E1,8.374879509E-2,2.871387079E-2,8.819944382E0,8.820388724E0
3.176837818E1,8.135596663E-2,1.674975827E-2,8.918049812E0,8.918436623E0
3.177078521E1,8.135596663E-2,2.392822644E-3,9.013762474E0,9.014129933E0
3.177319219E1,8.374879509E-2,7.178467698E-3,9.018548965E0,9.018940671E0
3.177559917E1,8.853443712E-2,1.674975827E-2,8.937192917E0,8.937647125E0
3.177800620E1,8.135596663E-2,3.110669367E-2,8.879764557E0,8.880191721E0
3.178041318E1,8.853443712E-2,9.571290575E-3,8.918049812E0,8.918494403E0
3.178282016E1,9.332008660E-2,2.392822690E-2,8.987442017E0,8.987958344E0
3.178522719E1,7.178468257E-2,2.153540403E-2,8.999405861E0,8.999717921E0
3.178763417E1,5.503492057E-2,3.589234129E-2,8.925228119E0,8.925469964E0
3.179004115E1,7.657032460E-2,2.871387079E-2,8.846264839E0,8.846642816E0
3.179244818E1,9.092725813E-2,2.392822644E-3,8.863015175E0,8.863481905E0
3.179485516E1,9.332008660E-2,1.914258115E-2,8.932407379E0,8.932915351E0
3.179726214E1,8.614161611E-2,3.589234129E-2,8.941978455E0,8.942465394E0
3.179966917E1,7.178468257E-2,2.871387079E-2,8.824729919E0,8.825068593E0
3.180207615E1,9.332008660E-2,4.307080805E-2,8.736195564E0,8.736800139E0
3.180448313E1,6.221338734E-2,1.674975827E-2,8.769695282E0,8.769931949E0
3.180689016E1,5.024927482E-2,2.392822644E-3,8.910871506E0,8.911013506E0
3.180929714E1,6.699903309E-2,1.674975827E-2,8.965906143E0,8.966172115E0
3.181170412E1,6.699903309E-2,3.110669367E-2,8.925228119E0,8.925533792E0
3.181411115E1,9.092725813E-2,6.699903309E-2,8.922835350E0,8.923550152E0
3.181651813E1,8.374879509E-2,5.024927482E-2,8.932407379E0,8.932941309E0
3.181892511E1,1.100698411E-1,4.546362907E-2,8.944371223E0,8.945163995E0
3.182133214E1,1.172483116E-1,3.828516230E-2,9.035298347E0,9.036140169E0
3.182373912E1,8.135596663E-2,1.914258115E-2,9.006584167E0,9.006971944E0
3.182614610E1,1.244267747E-1,3.589234129E-2,8.930013657E0,8.930952591E0
3.182855313E1,9.810572863E-2,3.589234129E-2,8.791230202E0,8.791850855E0
3.183096011E1,1.220339537E-1,5.264209956E-2,8.757730484E0,8.758738877E0
3.183336709E1,1.363908947E-1,6.221338734E-2,8.989834785E0,8.991084609E0
3.183577412E1,7.178468257E-2,2.392822644E-3,9.233902931E0,9.234182265E0
3.183818110E1,8.614161611E-2,1.914258115E-2,9.116654396E0,9.117081452E0
3.184058808E1,1.387837082E-1,5.982056633E-2,8.894122124E0,8.895405992E0
3.184299511E1,1.100698411E-1,4.785645381E-2,8.901300430E0,8.902109579E0
3.184540209E1,1.076770201E-1,5.503492057E-2,9.049654961E0,9.050462866E0
3.184780907E1,9.571290761E-2,5.264209956E-2,9.142974854E0,9.143627361E0
3.185021610E1,7.417750359E-2,5.024927482E-2,8.994620323E0,8.995066539E0
3.185262308E1,1.316052526E-1,1.052841991E-1,8.803194046E0,8.804807216E0
3.185503006E1,1.196411327E-1,8.614161611E-2,8.918049812E0,8.919268290E0
3.185743709E1,8.135596663E-2,4.067798331E-2,9.078369141E0,9.078824800E0
3.185984406E1,1.052841991E-1,7.417750359E-2,9.085547447E0,9.086460228E0
3.186225104E1,8.853443712E-2,6.939185411E-2,9.018548965E0,9.019250469E0
3.186465808E1,9.810572863E-2,4.785645381E-2,9.023334503E0,9.023994710E0
3.186706506E1,8.614161611E-2,6.460621208E-2,9.097511292E0,9.098148495E0
3.186947203E1,9.332008660E-2,5.024927482E-2,9.188439369E0,9.189050640E0
3.187187906E1,6.699903309E-2,3.349951655E-2,9.245866776E0,9.246170208E0
3.187428604E1,9.332008660E-2,4.785645381E-2,9.217152596E0,9.217749229E0
3.187669302E1,1.076770201E-1,7.417750359E-2,9.209974289E0,9.210902401E0
3.187910006E1,1.052841991E-1,8.135596663E-2,9.202795982E0,9.203757790E0
3.188150703E1,8.614161611E-2,6.460621208E-2,9.171689034E0,9.172321084E0
3.188391401E1,8.374879509E-2,5.503492057E-2,9.119047165E0,9.119597793E0
3.188632104E1,6.699903309E-2,5.742774159E-2,9.095118523E0,9.095546589E0
3.188872802E1,5.742774159E-2,5.503492057E-2,9.104690552E0,9.105037992E0
3.189113500E1,6.221338734E-2,6.939185411E-2,9.126225471E0,9.126701326E0
3.189354203E1,6.460621208E-2,5.503492057E-2,9.166903496E0,9.167296357E0
3.189594901E1,8.135596663E-2,5.742774159E-2,9.202795982E0,9.203334756E0
3.189835599E1,7.657032460E-2,5.742774159E-2,9.257830620E0,9.258325375E0
3.190076297E1,7.657032460E-2,4.307080805E-2,9.308379173E0,9.308793743E0
3.190317000E1,9.092725813E-2,2.153540403E-2,9.344271660E0,9.344738862E0
3.190557698E1,7.896314561E-2,3.349951655E-2,9.361021042E0,9.361414014E0
3.190798396E1,6.699903309E-2,4.785645381E-2,9.339486122E0,9.339849042E0
3.191039099E1,6.460621208E-2,3.110669367E-2,9.272486687E0,9.272763932E0
3.191279797E1,7.417750359E-2,4.546362907E-2,9.193224907E0,9.193636573E0
3.191520495E1,1.004985496E-1,9.571290575E-3,9.190832138E0,9.191386563E0
3.191761198E1,8.374879509E-2,1.914258115E-2,9.207581520E0,9.207982284E0
3.192001896E1,7.417750359E-2,4.785645381E-2,9.200403214E0,9.200826693E0
3.192242599E1,7.178468257E-2,6.460621208E-2,9.174081802E0,9.174590123E0
3.192483297E1,8.614161611E-2,5.742774159E-2,9.174081802E0,9.174665947E0
3.192723995E1,8.614161611E-2,5.024927482E-2,9.226723671E0,9.227262599E0
3.192964693E1,8.135596663E-2,5.503492057E-2,9.305986404E0,9.306504746E0
3.193205396E1,9.571290761E-2,5.742774159E-2,9.329915047E0,9.330582709E0
3.193446094E1,1.076770201E-1,4.307080805E-2,9.337093353E0,9.337813541E0
3.193686792E1,1.172483116E-1,2.871387079E-2,9.313164711E0,9.313946993E0
3.193927495E1,1.244267747E-1,2.871387079E-2,9.353842735E0,9.354714342E0
3.194168193E1,1.220339537E-1,2.392822690E-2,9.399306297E0,9.400128920E0
3.194408896E1,1.052841991E-1,1.674975827E-2,9.392127991E0,9.392733016E0
3.194649594E1,9.332008660E-2,4.067798331E-2,9.337093353E0,9.337648292E0
3.194890292E1,8.614161611E-2,5.264209956E-2,9.267701149E0,9.268250976E0
3.195130995E1,8.374879509E-2,4.785645381E-2,9.253045082E0,9.253547827E0
3.195371693E1,8.853443712E-2,3.589234129E-2,9.253045082E0,9.253538237E0
3.195612391E1,8.853443712E-2,3.110669367E-2,9.224330902E0,9.224808213E0
3.195853089E1,1.004985496E-1,4.067798331E-2,9.202795982E0,9.203434606E0
3.196093792E1,1.004985496E-1,5.264209956E-2,9.224330902E0,9.225028550E0
3.196334490E1,9.092725813E-2,3.349951655E-2,9.257830620E0,9.258337743E0
3.196575188E1,1.220339537E-1,3.110669367E-2,9.294022560E0,9.294875753E0
3.196815891E1,1.076770201E-1,3.349951655E-2,9.361021042E0,9.361700246E0
3.197056589E1,1.339980662E-1,3.110669367E-2,9.413662910E0,9.414667944E0
3.197297292E1,1.339980662E-1,4.785645381E-2,9.451948166E0,9.453019087E0
3.197537990E1,1.268195957E-1,5.742774159E-2,9.449555397E0,9.450580848E0
3.197778688E1,1.459621787E-1,4.546362907E-2,9.399306297E0,9.400549493E0
3.198019386E1,1.507478207E-1,6.460621208E-2,9.375378609E0,9.376813047E0
3.198260089E1,1.411765367E-1,7.178468257E-2,9.382556915E0,9.383893548E0
3.198500787E1,1.339980662E-1,7.417750359E-2,9.401699066E0,9.402946512E0
3.198741485E1,1.268195957E-1,6.699903309E-2,9.394520760E0,9.395615594E0
3.198982188E1,1.339980662E-1,5.264209956E-2,9.365806580E0,9.366913022E0
3.199222886E1,1.555334777E-1,5.503492057E-2,9.351449966E0,9.352905216E0
3.199463589E1,1.435693651E-1,4.546362907E-2,9.356235504E0,9.357447404E0
3.199704287E1,1.292124242E-1,4.785645381E-2,9.339486122E0,9.340502509E0
3.199944985E1,1.220339537E-1,6.699903309E-2,9.322735786E0,9.323775185E0
3.200185683E1,1.339980662E-1,6.699903309E-2,9.339486122E0,9.340687629E0
3.200426386E1,1.316052526E-1,5.024927482E-2,9.382556915E0,9.383614400E0
3.200667084E1,1.292124242E-1,5.264209956E-2,9.423234940E0,9.424267811E0
3.200907787E1,1.196411327E-1,6.460621208E-2,9.442377090E0,9.443356029E0
3.201148485E1,1.100698411E-1,8.135596663E-2,9.432806015E0,9.433798995E0
3.201389183E1,1.220339537E-1,7.178468257E-2,9.444769859E0,9.445830986E0
3.201629886E1,1.052841991E-1,5.503492057E-2,9.461520195E0,9.462266008E0
3.201870584E1,9.332008660E-2,6.460621208E-2,9.435198784E0,9.435881448E0
3.202111282E1,9.810572863E-2,5.024927482E-2,9.396913528E0,9.397559980E0
3.202351985E1,1.004985496E-1,7.657032460E-2,9.377771378E0,9.378622446E0
3.202592683E1,1.172483116E-1,7.178468257E-2,9.392127991E0,9.393134110E0
3.202833380E1,1.268195957E-1,7.417750359E-2,9.442377090E0,9.443520034E0
3.203074084E1,1.244267747E-1,5.982056633E-2,9.461520195E0,9.462527407E0
3.203314782E1,1.100698411E-1,6.460621208E-2,9.473484039E0,9.474343733E0
3.203555479E1,1.052841991E-1,7.417750359E-2,9.483055115E0,9.483929638E0
3.203796183E1,9.810572863E-2,7.417750359E-2,9.521340370E0,9.522134712E0
3.204036880E1,1.124626622E-1,5.264209956E-2,9.583553314E0,9.584357734E0
3.204277578E1,9.571290761E-2,3.828516230E-2,9.609874725E0,9.610427615E0
3.204518282E1,8.614161611E-2,5.264209956E-2,9.573982239E0,9.574514477E0
3.204758979E1,7.896314561E-2,6.221338734E-2,9.502198219E0,9.502729959E0
3.204999677E1,1.052841991E-1,4.067798331E-2,9.432806015E0,9.433481265E0
3.205240381E1,1.076770201E-1,3.110669367E-2,9.408877373E0,9.409544908E0
3.205481078E1,1.028913707E-1,4.067798331E-2,9.420842171E0,9.421491842E0
3.205721776E1,8.614161611E-2,3.589234129E-2,9.423234940E0,9.423697012E0
3.205962479E1,7.178468257E-2,1.914258115E-2,9.392127991E0,9.392421822E0
3.206203177E1,8.135596663E-2,1.435693540E-2,9.368199348E0,9.368563601E0
3.206443875E1,8.614161611E-2,1.914258115E-2,9.387342453E0,9.387757195E0
3.206684578E1,7.896314561E-2,2.392822644E-3,9.447162628E0,9.447492928E0
3.206925276E1,7.896314561E-2,1.914258115E-2,9.487840652E0,9.488188545E0
3.207165974E1,9.810572863E-2,2.392822690E-2,9.521340370E0,9.521875852E0
3.207406677E1,1.100698411E-1,1.674975827E-2,9.581160545E0,9.581807414E0
3.207647375E1,1.028913707E-1,1.196411345E-2,9.617053032E0,9.617610867E0
3.207888073E1,1.076770201E-1,3.349951655E-2,9.612267494E0,9.612928947E0
3.208128776E1,1.100698411E-1,3.110669367E-2,9.581160545E0,9.581843267E0
3.208369474E1,1.124626622E-1,2.632104978E-2,9.554840088E0,9.555538172E0
3.208610172E1,1.052841991E-1,1.196411345E-2,9.542876244E0,9.543464513E0
3.208850875E1,1.052841991E-1,7.178467698E-3,9.578767776E0,9.579349060E0
3.209091573E1,1.124626622E-1,1.914258115E-2,9.593125343E0,9.593803633E0
3.209332271E1,1.244267747E-1,2.632104978E-2,9.581160545E0,9.582004603E0
3.209572974E1,1.292124242E-1,2.153540403E-2,9.588339806E0,9.589234581E0
3.209813672E1,1.124626622E-1,4.785645287E-3,9.590732574E0,9.591393124E0
3.210054370E1,1.052841991E-1,-2.392822644E-3,9.593125343E0,9.593703369E0
3.210295073E1,9.810572863E-2,3.110669367E-2,9.597910881E0,9.598462671E0
3.210535771E1,1.076770201E-1,4.307080805E-2,9.576375008E0,9.577077201E0
3.210776469E1,1.052841991E-1,3.589234129E-2,9.566803932E0,9.567450575E0
3.211017172E1,1.220339537E-1,3.828516230E-2,9.607481956E0,9.608333236E0
3.211257870E1,1.268195957E-1,3.828516230E-2,9.664909363E0,9.665817190E0
3.211498568E1,1.196411327E-1,1.196411345E-2,9.703194618E0,9.703939558E0
3.211739271E1,1.124626622E-1,2.632104978E-2,9.715159416E0,9.715845981E0
3.211979969E1,1.148554832E-1,2.392822690E-2,9.688838005E0,9.689548299E0
3.212220667E1,1.124626622E-1,2.871387079E-2,9.660123825E0,9.660821117E0
3.212461370E1,1.387837082E-1,2.632104978E-2,9.629017830E0,9.630053898E0
3.212702068E1,1.483550072E-1,2.153540403E-2,9.624231339E0,9.625398789E0
3.212942766E1,1.220339537E-1,1.914258115E-2,9.640981674E0,9.641772989E0
3.213183469E1,1.268195957E-1,3.589234129E-2,9.638588905E0,9.639490005E0
3.213424167E1,1.220339537E-1,4.785645381E-2,9.617053032E0,9.617946327E0
3.213664865E1,1.292124242E-1,3.589234129E-2,9.590732574E0,9.591670106E0
3.213905568E1,1.172483116E-1,4.785645381E-2,9.600303650E0,9.601138869E0
3.214146266E1,1.172483116E-1,3.349951655E-2,9.619445801E0,9.620218651E0
3.214386964E1,1.028913707E-1,5.503492057E-2,9.621838570E0,9.622546074E0
3.214627667E1,9.810572863E-2,6.221338734E-2,9.564411163E0,9.565116630E0
3.214868365E1,8.374879509E-2,6.699903309E-2,9.502198219E0,9.502803467E0
3.215109063E1,7.657032460E-2,6.699903309E-2,9.530911446E0,9.531454499E0
3.215349766E1,9.571290761E-2,5.024927482E-2,9.593125343E0,9.593734403E0
3.215590464E1,1.028913707E-1,4.067798331E-2,9.626625061E0,9.627260846E0
3.215831162E1,1.100698411E-1,5.982056633E-2,9.619445801E0,9.620261503E0
3.216071865E1,9.810572863E-2,5.503492057E-2,9.597910881E0,9.598570042E0
3.216312563E1,1.004985496E-1,5.742774159E-2,9.583553314E0,9.584252294E0
3.216553261E1,8.135596663E-2,6.221338734E-2,9.595518112E0,9.596064669E0
3.216793964E1,6.221338734E-2,4.307080805E-2,9.595518112E0,9.595816455E0
3.217034662E1,7.178468257E-2,5.503492057E-2,9.540482521E0,9.540911310E0
3.217275360E1,7.896314561E-2,7.178468257E-2,9.521340370E0,9.521938388E0
3.217516063E1,1.028913707E-1,6.460621208E-2,9.559625626E0,9.560397622E0
3.217756761E1,1.100698411E-1,7.178468257E-2,9.609874725E0,9.610773156E0
3.217997459E1,1.100698411E-1,8.374879509E-2,9.672088623E0,9.673077461E0
3.218238162E1,1.004985496E-1,8.374879509E-2,9.674481392E0,9.675365834E0
3.218478860E1,1.172483116E-1,8.853443712E-2,9.640981674E0,9.642101076E0
3.218719558E1,1.028913707E-1,7.896314561E-2,9.621838570E0,9.622712677E0
3.218960261E1,1.004985496E-1,7.417750359E-2,9.645767212E0,9.646575940E0
3.219200959E1,1.148554832E-1,6.699903309E-2,9.660123825E0,9.661038918E0
3.219441657E1,1.220339537E-1,5.742774159E-2,9.614660263E0,9.615606180E0
3.219682360E1,1.148554832E-1,6.460621208E-2,9.564411163E0,9.565318952E0
3.219923058E1,8.853443712E-2,6.939185411E-2,9.566803932E0,9.567465237E0
3.220163761E1,6.939185411E-2,5.742774159E-2,9.624231339E0,9.624652827E0
3.220404459E1,8.135596663E-2,5.024927482E-2,9.667302132E0,9.667775043E0
3.220645156E1,7.896314561E-2,4.546362907E-2,9.674481392E0,9.674910456E0
3.220885860E1,8.135596663E-2,5.742774159E-2,9.638588905E0,9.639103321E0
3.221126558E1,1.028913707E-1,6.221338734E-2,9.619445801E0,9.620197225E0
3.221367256E1,1.028913707E-1,7.657032460E-2,9.638588905E0,9.639442190E0
3.221607959E1,1.100698411E-1,6.699903309E-2,9.676874161E0,9.677732057E0
3.221848656E1,9.571290761E-2,7.178468257E-2,9.679266930E0,9.680006317E0
3.222089354E1,1.076770201E-1,6.221338734E-2,9.650552750E0,9.651353958E0
3.222330058E1,1.124626622E-1,6.939185411E-2,9.629017830E0,9.629924582E0
3.222570756E1,1.052841991E-1,5.264209956E-2,9.645767212E0,9.646485425E0
3.222811453E1,1.052841991E-1,4.067798331E-2,9.681659698E0,9.682317593E0
3.223052157E1,1.052841991E-1,5.024927482E-2,9.679266930E0,9.679969940E0
3.223292854E1,1.292124242E-1,3.349951655E-2,9.645767212E0,9.646690789E0
3.223533552E1,1.196411327E-1,3.110669367E-2,9.600303650E0,9.601099510E0
3.223774256E1,1.172483116E-1,5.024927482E-2,9.588339806E0,9.589188307E0
3.224014953E1,1.244267747E-1,4.785645381E-2,9.621838570E0,9.622762063E0
3.224255651E1,9.571290761E-2,5.503492057E-2,9.631410599E0,9.632043393E0
3.224496354E1,9.332008660E-2,5.503492057E-2,9.600303650E0,9.600914938E0
3.224737052E1,1.004985496E-1,5.024927482E-2,9.578767776E0,9.579426761E0
3.224977750E1,9.810572863E-2,3.349951655E-2,9.585947037E0,9.586507578E0
3.225218453E1,9.092725813E-2,2.153540403E-2,9.597910881E0,9.598365737E0
3.225459151E1,8.374879509E-2,2.632104978E-2,9.605089188E0,9.605490355E0
3.225699849E1,1.028913707E-1,3.828516230E-2,9.600303650E0,9.600931338E0
3.225940552E1,1.076770201E-1,4.785645381E-2,9.564411163E0,9.565136982E0
3.226181250E1,1.028913707E-1,2.392822690E-2,9.566803932E0,9.567387139E0
3.226421948E1,9.810572863E-2,3.828516230E-2,9.569196701E0,9.569776172E0
3.226662651E1,9.810572863E-2,2.871387079E-2,9.554840088E0,9.555386875E0
3.226903349E1,1.124626622E-1,1.435693540E-2,9.533304214E0,9.533978352E0
3.227144047E1,1.100698411E-1,3.110669367E-2,9.528518677E0,9.529205170E0
3.227384750E1,1.196411327E-1,4.307080805E-2,9.495018959E0,9.495870372E0
3.227625448E1,1.316052526E-1,4.067798331E-2,9.468698502E0,9.469700415E0
3.227866146E1,1.316052526E-1,3.828516230E-2,9.466305733E0,9.467297921E0
3.228106849E1,1.244267747E-1,2.632104978E-2,9.487840652E0,9.488693012E0
3.228347547E1,1.244267747E-1,2.153540403E-2,9.483055115E0,9.483895830E0
3.228588245E1,1.004985496E-1,4.785645381E-2,9.495018959E0,9.495671394E0
3.228828948E1,1.100698411E-1,4.307080805E-2,9.497411728E0,9.498147187E0
3.229069646E1,1.339980662E-1,3.349951655E-2,9.564411163E0,9.565408439E0
3.229310349E1,1.268195957E-1,3.349951655E-2,9.621838570E0,9.622732610E0
3.229551047E1,1.268195957E-1,3.110669367E-2,9.655338287E0,9.656221222E0
3.229791745E1,1.316052526E-1,4.307080805E-2,9.633803368E0,9.634798512E0
3.230032448E1,1.268195957E-1,3.110669367E-2,9.581160545E0,9.582050315E0
3.230273146E1,1.028913707E-1,1.435693540E-2,9.581160545E0,9.581723757E0
3.230513844E1,9.571290761E-2,2.392822690E-2,9.600303650E0,9.600810575E0
3.230754547E1,9.571290761E-2,4.785645287E-3,9.605089188E0,9.605567248E0
3.230995245E1,8.853443712E-2,3.349951655E-2,9.595518112E0,9.595985015E0
3.231235943E1,8.135596663E-2,2.392822690E-2,9.583553314E0,9.583928499E0
3.231476646E1,1.004985496E-1,2.632104978E-2,9.614660263E0,9.615221512E0
3.231717344E1,8.853443712E-2,1.914258115E-2,9.688838005E0,9.689261410E0
3.231958042E1,9.092725813E-2,3.110669367E-2,9.722337723E0,9.722812669E0
3.232198745E1,9.810572863E-2,3.110669367E-2,9.700801849E0,9.701347787E0
3.232439443E1,9.332008660E-2,3.828516230E-2,9.679266930E0,9.679792492E0
3.232680141E1,9.571290761E-2,5.503492057E-2,9.700801849E0,9.701430117E0
3.232920844E1,1.028913707E-1,1.196411345E-2,9.734301567E0,9.734852684E0
3.233161542E1,9.810572863E-2,1.674975827E-2,9.753444672E0,9.753952443E0
3.233402240E1,1.172483116E-1,3.589234129E-2,9.741479874E0,9.742251565E0
3.233642943E1,1.124626622E-1,5.024927482E-2,9.722337723E0,9.723118000E0
3.233883641E1,7.896314561E-2,4.546362907E-2,9.731908798E0,9.732335330E0
3.234124339E1,7.896314561E-2,4.067798331E-2,9.755837440E0,9.756241799E0
3.234365042E1,9.332008660E-2,3.589234129E-2,9.760622978E0,9.761135068E0
3.234605740E1,9.332008660E-2,3.828516230E-2,9.741479874E0,9.742002080E0
3.234846438E1,8.853443712E-2,4.307080805E-2,9.703194618E0,9.703694103E0
3.235087141E1,9.571290761E-2,5.024927482E-2,9.688838005E0,9.689441049E0
3.235327839E1,8.374879509E-2,4.546362907E-2,9.707980156E0,9.708447842E0
3.235568537E1,9.332008660E-2,4.785645381E-2,9.734301567E0,9.734866505E0
3.235809240E1,7.657032460E-2,6.221338734E-2,9.731908798E0,9.732408868E0
3.236049938E1,9.332008660E-2,7.178468257E-2,9.712766647E0,9.713480201E0
3.236290641E1,8.614161611E-2,7.896314561E-2,9.707980156E0,9.708683447E0
3.236531339E1,8.135596663E-2,6.221338734E-2,9.724730492E0,9.725269787E0
3.236772037E1,6.699903309E-2,5.024927482E-2,9.724730492E0,9.725091105E0
3.237012740E1,8.135596663E-2,4.307080805E-2,9.717552185E0,9.717988185E0
3.237253438E1,1.004985496E-1,4.546362907E-2,9.705587387E0,9.706214166E0
3.237494136E1,1.076770201E-1,5.982056633E-2,9.705587387E0,9.706369011E0
3.237734839E1,1.028913707E-1,5.742774159E-2,9.681659698E0,9.682376728E0
3.237975537E1,1.220339537E-1,5.264209956E-2,9.676874161E0,9.677786782E0
3.238216235E1,1.196411327E-1,5.264209956E-2,9.664909363E0,9.665793200E0
3.238456938E1,1.196411327E-1,4.785645381E-2,9.621838570E0,9.622701372E0
3.238697636E1,1.052841991E-1,7.178468257E-2,9.578767776E0,9.579615333E0
3.238938334E1,9.810572863E-2,7.417750359E-2,9.576375008E0,9.577164785E0
3.239179037E1,1.052841991E-1,7.657032460E-2,9.621838570E0,9.622719223E0
3.239419735E1,1.196411327E-1,5.982056633E-2,9.660123825E0,9.661049882E0
3.239660433E1,1.196411327E-1,6.699903309E-2,9.672088623E0,9.673060591E0
3.239901136E1,1.196411327E-1,8.853443712E-2,9.669695854E0,9.670841238E0
3.240141834E1,1.076770201E-1,6.939185411E-2,9.672088623E0,9.672936881E0
3.240382532E1,1.268195957E-1,4.785645381E-2,9.688838005E0,9.689786135E0
3.240623235E1,1.196411327E-1,5.742774159E-2,9.717552185E0,9.718458335E0
3.240863933E1,1.076770201E-1,5.264209956E-2,9.722337723E0,9.723076485E0
3.241104630E1,9.571290761E-2,6.221338734E-2,9.688838005E0,9.689510481E0
3.241345334E1,1.052841991E-1,9.092725813E-2,9.662516594E0,9.663517965E0
3.241586032E1,1.052841991E-1,5.264209956E-2,9.679266930E0,9.679982657E0
3.241826729E1,1.172483116E-1,5.503492057E-2,9.724730492E0,9.725592997E0
3.242067433E1,1.076770201E-1,3.589234129E-2,9.739087105E0,9.739748469E0
3.242308131E1,1.076770201E-1,6.221338734E-2,9.719944954E0,9.720740443E0
3.242548834E1,1.076770201E-1,8.853443712E-2,9.691230774E0,9.692233313E0
3.242789532E1,1.220339537E-1,7.896314561E-2,9.710372925E0,9.711460745E0
3.243030229E1,1.172483116E-1,7.657032460E-2,9.779765129E0,9.780767667E0
3.243270933E1,1.292124242E-1,9.092725813E-2,9.825528145E0,9.826798408E0
3.243511630E1,1.220339537E-1,9.092725813E-2,9.798908234E0,9.800089929E0
3.243752328E1,1.148554832E-1,9.092725813E-2,9.760622978E0,9.761722208E0
3.243993032E1,1.220339537E-1,8.614161611E-2,9.770194054E0,9.771335861E0
3.244233729E1,1.244267747E-1,8.135596663E-2,9.808479309E0,9.809605862E0
3.244474427E1,1.196411327E-1,7.896314561E-2,9.832706451E0,9.833751336E0
3.244715131E1,1.172483116E-1,6.460621208E-2,9.832706451E0,9.833617711E0
3.244955828E1,1.220339537E-1,6.221338734E-2,9.796515465E0,9.797473044E0
3.245196526E1,1.148554832E-1,6.939185411E-2,9.782157898E0,9.783078255E0
3.245437229E1,1.100698411E-1,6.221338734E-2,9.794121742E0,9.794937804E0
3.245677927E1,1.172483116E-1,6.460621208E-2,9.830313683E0,9.831225164E0
3.245918625E1,1.220339537E-1,6.460621208E-2,9.825528145E0,9.826498337E0
3.246159328E1,1.244267747E-1,5.742774159E-2,9.806086540E0,9.807044060E0
3.246400026E1,1.124626622E-1,6.699903309E-2,9.784550667E0,9.785426331E0
3.246640724E1,1.052841991E-1,6.939185411E-2,9.803693771E0,9.804504656E0
3.246881427E1,1.076770201E-1,6.699903309E-2,9.818050385E0,9.818869414E0
3.247122125E1,1.028913707E-1,5.503492057E-2,9.813264847E0,9.813958550E0
3.247362823E1,1.052841991E-1,6.221338734E-2,9.808479309E0,9.809241644E0
3.247603526E1,1.052841991E-1,5.982056633E-2,9.786943436E0,9.787692531E0
3.247844224E1,1.052841991E-1,5.742774159E-2,9.779765129E0,9.780500431E0
3.248084927E1,9.810572863E-2,6.221338734E-2,9.786943436E0,9.787632863E0
3.248325625E1,1.124626622E-1,7.657032460E-2,9.808479309E0,9.809422879E0
